original_text,translated_text,text_hash,translation_config
☆图,☆图,5e185dc0e5cd8b3fb4f9ea915a147cf7,deepseek|auto|zh-CN
司 m,司 m,57974fdaf5c60102bfae6eee8604502d,deepseek|auto|zh-CN
所有书签 - 所有干釜,所有书签 - 所有干釜,3649a0336edcae228888b880d9d935ab,deepseek|auto|zh-CN
M README M README 8 Contributing Contributing MIT license MIT license,M README M README 8 贡献 贡献 MIT 许可证 MIT 许可证,3f921a12f7c343036d5ee505ed084180,deepseek|auto|zh-CN
About · Download · Documentation · Contributing · Developing About Download Documentation Contributing Developing,关于 · 下载 · 文档 · 贡献 · 开发 关于 下载 文档 贡献 开发,4bcf9830b71e83579bb319e007d4651d,deepseek|auto|zh-CN
About About,关于 关于,4c5c469caa974c14f11a5fcc607bcc30,deepseek|auto|zh-CN
"Ghostty is a terminal emulator that differentiates itself by being fast, feature-rich, Ghostty is a terminal emulator that differentiates itself by being fast, feature-rich, and native. While there are many and native. While there are many",Ghostty 是一款终端模拟器，其特点是快速、功能丰富、且原生。虽然有很多优秀的终端模拟器可用，但它们都迫使你在速度、功能或原生 UI 之间做出选择。Ghostty 是一款终端模拟器，其特点是快速、功能丰富、且原生。虽然有很多优秀的终端模拟器可用，但它们都迫使你在速度、功能或原生 UI 之间做出选择。,bd2e50526ada0568722a5146bd51b34a,deepseek|auto|zh-CN
"excellent terminal emulators available, they all force you to choose between speed, features, or native Uls. Ghostty excellent terminal I emulators available. , they all force you to choose between speed. features, or native Uls. Ghostty",优秀的终端模拟器可用，但它们都迫使你在速度、功能或原生 UI 之间做出选择。Ghostty 优秀的终端模拟器可用，但它们都迫使你在速度、功能或原生 UI 之间做出选择。Ghostty,929975677217a879f22d2cd623a8127a,deepseek|auto|zh-CN
provides all three. provides all three,提供了所有三者。提供了所有三者。,71740def1f8fd7ca2cd342e03af255c3,deepseek|auto|zh-CN
"1ibghostty is a cross-platform. , zero-dependency C and Zig I Tibrary for building terminal emulators or utilizing terminal",libghostty 是一个跨平台的、零依赖的 C 和 Zig 库，用于构建终端模拟器或利用终端功能（如样式解析）。,68043419aa1b5c112a515308935df5e2,deepseek|auto|zh-CN
functionality (such as style parsing). Anyone can use libghostty to build a terminal emulator or embed a terminal into functionality such as style parsing. Anyone can use 1ibghostty to build a termina emulator o embed a terminal into,功能（如样式解析）。任何人都可以使用 libghostty 来构建终端模拟器或将终端嵌入到自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小的示例。任何人都可以使用 libghostty 来构建终端模拟器或将终端嵌入到自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小的示例。,1c001032ffbf8dede9e9ae29ab445780,deepseek|auto|zh-CN
their own applications. See Ghostling for a minimal complete project example or the examples directory for smaller their own applications. See Ghostling for - a minimal I complete e project example or the examples directory for smaller,自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小的示例，展示如何在 C 和 Zig 中使用 libghostty。自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小的示例，展示如何在 C 和 Zig 中使用 libghostty。,8935e1ab30280c2aedd503fb39e87183,deepseek|auto|zh-CN
examples of using libghostty in C and Zig. examples of using 1ibghostty in C and Zig,在 C 和 Zig 中使用 libghostty 的示例。在 C 和 Zig 中使用 libghostty 的示例。,75d92cc9786ad02075d7d13c3336f806,deepseek|auto|zh-CN
"For more details, see About Ghostty. For more details, see ! About Ghostty",更多详情，请参阅关于 Ghostty。更多详情，请参阅关于 Ghostty。,03ffb250a5b1d8838e15264f62161aa2,deepseek|auto|zh-CN
Download Download,下载 下载,c975d6c33d65db9a27cdd2ff0f911c13,deepseek|auto|zh-CN
See the download page on the Ghostty website. See the download page on the Ghostty Website,请参阅 Ghostty 网站上的下载页面。请参阅 Ghostty 网站上的下载页面。,61946cb7f526857ee59c392d6a8c99ca,deepseek|auto|zh-CN
Documentation Documentation,文档 文档,a78206c0e0060f78f6f0efcb7123eb55,deepseek|auto|zh-CN
See the documentation on the Ghostty website. See the documentation on the Ghostty website,请参阅 Ghostty 网站上的文档。请参阅 Ghostty 网站上的文档。,5a5341bd9673372852a495e6415b1dd4,deepseek|auto|zh-CN
Contributing and Developing Contributing and Developing,贡献与开发 贡献与开发,5bb63a7d0fa58949c07016ba536d7ace,deepseek|auto|zh-CN
"If you have any ideas, issues, etc. regarding Ghostty, or would like to contribute to Ghostty through pullrequests, If you have any ideas issues etc. regarding Ghostty. ｏr r would Jike to contribute to Ghostty through pull requests.",如果您对 Ghostty 有任何想法、问题等，或者想通过拉取请求为 Ghostty 做出贡献，请查看我们的“贡献给 Ghostty”文档。如果您对 Ghostty 有任何想法、问题等，或者想通过拉取请求为 Ghostty 做出贡献，请查看我们的“贡献给 Ghostty”文档。,1a83a5a963b33ba0201fc7a200246a99,deepseek|auto|zh-CN
"please check out our ""Contributing to Ghostty"" document. Those who would like to get involved with Ghostty's please check out our document. Those who would like to get involved with Ghostty's",那些希望参与 Ghostty 开发的人也请阅读“开发 Ghostty”文档以获取更多技术细节。那些希望参与 Ghostty 开发的人也请阅读“开发 Ghostty”文档以获取更多技术细节。,2a19cc39c8dd0467139a0c174972d24c,deepseek|auto|zh-CN
"development as well should also read the ""Developing Ghostty"" document for more technical details. development 15 well should also read the ""Developinc Ghostty"" document for more technical details",开发者也应阅读“开发 Ghostty”文档以获取更多技术细节。开发者也应阅读“开发 Ghostty”文档以获取更多技术细节。,4ab014167ee2e04d7d561722ba8cdcc9,deepseek|auto|zh-CN
Roadmap Roadmap and Status and Status,路线图 路线图 与状态 与状态,db3082292732671e30a510bac25d3f0f,deepseek|auto|zh-CN
"+ Dee!
修改
Deel
PyQ
日 吽哩
以防
如果
2026 2021
gho gho
Dee
莫理
。github.com/ghostty-org/ghostty github.com/ghostty-org/ghostty
☆图
司 m
所有书签 - 所有干釜
M README M README 8 Contributing Contributing MIT license MIT license
About · Download · Documentation · Contributing · Developing About Download Documentation Contributing Developing
About About
Ghostty is a terminal emulator that differentiates itself by being fast, feature-rich, Ghostty is a terminal emulator that differentiates itself by being fast, feature-rich, and native. While there are many and native. While there are many
excellent terminal emulators available, they all force you to choose between speed, features, or native Uls. Ghostty excellent terminal I emulators available. , they all force you to choose between speed. features, or native Uls. Ghostty
provides all three. provides all three
1ibghostty is a cross-platform. , zero-dependency C and Zig I Tibrary for building terminal emulators or utilizing terminal
functionality (such as style parsing). Anyone can use libghostty to build a terminal emulator or embed a terminal into functionality such as style parsing. Anyone can use 1ibghostty to build a termina emulator o embed a terminal into
their own applications. See Ghostling for a minimal complete project example or the examples directory for smaller their own applications. See Ghostling for - a minimal I complete e project example or the examples directory for smaller
examples of using libghostty in C and Zig. examples of using 1ibghostty in C and Zig
For more details, see About Ghostty. For more details, see ! About Ghostty
Download Download
See the download page on the Ghostty website. See the download page on the Ghostty Website
Documentation Documentation
See the documentation on the Ghostty website. See the documentation on the Ghostty website
Contributing and Developing Contributing and Developing
If you have any ideas, issues, etc. regarding Ghostty, or would like to contribute to Ghostty through pullrequests, If you have any ideas issues etc. regarding Ghostty. ｏr r would Jike to contribute to Ghostty through pull requests.
please check out our ""Contributing to Ghostty"" document. Those who would like to get involved with Ghostty's please check out our document. Those who would like to get involved with Ghostty's
development as well should also read the ""Developing Ghostty"" document for more technical details. development 15 well should also read the ""Developinc Ghostty"" document for more technical details
Roadmap Roadmap and Status and Status","+ 迪！
修改
迪尔
PyQ
日 吽哩
以防
如果
2026 2021
gho gho
迪
莫理
。github.com/ghostty-org/ghostty github.com/ghostty-org/ghostty
☆图
司 m
所有书签 - 所有干釜
M README M README 8 贡献 贡献 MIT 许可证 MIT 许可证
关于 · 下载 · 文档 · 贡献 · 开发 关于 下载 文档 贡献 开发
关于 关于
Ghostty 是一款终端模拟器，其特点是快速、功能丰富、且原生。虽然有很多优秀的终端模拟器可用，但它们都迫使你在速度、功能或原生 UI 之间做出选择。Ghostty 是一款终端模拟器，其特点是快速、功能丰富、且原生。虽然有很多优秀的终端模拟器可用，但它们都迫使你在速度、功能或原生 UI 之间做出选择。
优秀的终端模拟器可用，但它们都迫使你在速度、功能或原生 UI 之间做出选择。Ghostty 优秀的终端模拟器可用，但它们都迫使你在速度、功能或原生 UI 之间做出选择。Ghostty
提供了所有三者。提供了所有三者。
libghostty 是一个跨平台的、零依赖的 C 和 Zig 库，用于构建终端模拟器或利用终端功能（如样式解析）。
功能（如样式解析）。任何人都可以使用 libghostty 来构建终端模拟器或将终端嵌入到自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小的示例。任何人都可以使用 libghostty 来构建终端模拟器或将终端嵌入到自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小的示例。
自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小的示例，展示如何在 C 和 Zig 中使用 libghostty。自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小的示例，展示如何在 C 和 Zig 中使用 libghostty。
在 C 和 Zig 中使用 libghostty 的示例。在 C 和 Zig 中使用 libghostty 的示例。
更多详情，请参阅关于 Ghostty。更多详情，请参阅关于 Ghostty。
下载 下载
请参阅 Ghostty 网站上的下载页面。请参阅 Ghostty 网站上的下载页面。
文档 文档
请参阅 Ghostty 网站上的文档。请参阅 Ghostty 网站上的文档。
贡献与开发 贡献与开发
如果您对 Ghostty 有任何想法、问题等，或者想通过拉取请求为 Ghostty 做出贡献，请查看我们的“贡献给 Ghostty”文档。如果您对 Ghostty 有任何想法、问题等，或者想通过拉取请求为 Ghostty 做出贡献，请查看我们的“贡献给 Ghostty”文档。
那些希望参与 Ghostty 开发的人也请阅读“开发 Ghostty”文档以获取更多技术细节。那些希望参与 Ghostty 开发的人也请阅读“开发 Ghostty”文档以获取更多技术细节。
开发者也应阅读“开发 Ghostty”文档以获取更多技术细节。开发者也应阅读“开发 Ghostty”文档以获取更多技术细节。
路线图 路线图 与状态 与状态",6652b71582e541153500bdb27a4ecac3,deepseek|auto|zh-CN
Dee!,迪！,34bc07d6c3ced19ed5541919e8b95db1,deepseek|auto|zh-CN
修改,修改,8347a927c09a4ec2fe473b0a93f667d0,deepseek|auto|zh-CN
Deel,迪尔,282df8b52b60f8a324714ffa21cb4ed5,deepseek|auto|zh-CN
PyQ,PyQ,9a817ee2650248411e65784cf0708cff,deepseek|auto|zh-CN
日 吽哩,日 吽哩,de14d0b233c8482868f5852ffc54ffb3,deepseek|auto|zh-CN
以防,以防,c8f04b37537f0622ae6fc155e92a27e5,deepseek|auto|zh-CN
如果,如果,f12e4aca663eea3ddfccac53633e6864,deepseek|auto|zh-CN
2026 2021,2026 2021,2aecb1f26a369aa43e00fc3bb03eb429,deepseek|auto|zh-CN
gho - gho,gho - gho,14a2cfbc3766d75d96a458a234697bc2,deepseek|auto|zh-CN
Dee,迪,580b3515241225a5ea419b08b8940e21,deepseek|auto|zh-CN
模型 莫理,模型 莫理,aaf0075860c7e357f05625333520dfbb,deepseek|auto|zh-CN
github.com/ghostty-org/ghostty github.com/ghostty-org/ghostty,github.com/ghostty-org/ghostty github.com/ghostty-org/ghostty,dd99d5910efe5a8b950668b364bfd7ca,deepseek|auto|zh-CN
☆图,☆图,5e185dc0e5cd8b3fb4f9ea915a147cf7,deepseek|auto|zh-CN
司 m,司 m,57974fdaf5c60102bfae6eee8604502d,deepseek|auto|zh-CN
所有书签 - 所有干釜,所有书签 - 所有干釜,3649a0336edcae228888b880d9d935ab,deepseek|auto|zh-CN
M README M README 8 Contributing Contributing MIT license MIT license,M README M README 8 贡献 贡献 MIT 许可证 MIT 许可证,3f921a12f7c343036d5ee505ed084180,deepseek|auto|zh-CN
About · Download · Documentation · Contributing · Developing About Download Documentation Contributing Developing,关于 · 下载 · 文档 · 贡献 · 开发 关于 下载 文档 贡献 开发,4bcf9830b71e83579bb319e007d4651d,deepseek|auto|zh-CN
About About,关于 关于,4c5c469caa974c14f11a5fcc607bcc30,deepseek|auto|zh-CN
"Ghostty is a terminal emulator that differentiates itself by being fast, feature-rich, Ghostty is a terminal emulator that differentiates itself by being fast, feature-rich, and native. While there are many and native. While there are many",Ghostty 是一个终端模拟器，其特点是快速、功能丰富，Ghostty 是一个终端模拟器，其特点是快速、功能丰富，并且原生。虽然有很多并且原生。虽然有很多,bd2e50526ada0568722a5146bd51b34a,deepseek|auto|zh-CN
"Asoe sin aneu do 'sanea paads uaamaq asoouo o no aot lle Aaun alqe sioeinsa eusat suallanxa excellent terminal I emulators available. , they all force you to choose between speed. features, or native Uls. Ghostty",正如你所见，有许多优秀的终端模拟器可用，但它们都迫使你在速度、功能或原生界面之间做出选择。Ghostty,204253f0f34b86fbf8b6ebc822c0f293,deepseek|auto|zh-CN
provides all three. provides all three,提供了所有三者。提供了所有三者,71740def1f8fd7ca2cd342e03af255c3,deepseek|auto|zh-CN
"1ibghostty s a cross-platform , zero-dependency C and Zig I Tibrary for building terminal emulators or utilizing terminal",libghostty 是一个跨平台、零依赖的 C 和 Zig 库，用于构建终端模拟器或利用终端,1065f27c66bb975e8f0a601f6f520bbc,deepseek|auto|zh-CN
functionality (such as style parsing). Anyone can use libghostty to build a terminal emulator or embed a terminal into functionality such as style parsing. Anyone can use 1ibghostty to build a terminal emulator ol embed a terminal into,功能（如样式解析）。任何人都可以使用 libghostty 来构建终端模拟器或将终端嵌入到功能（如样式解析）。任何人都可以使用 libghostty 来构建终端模拟器或将终端嵌入到,5d2104da8c49777eb073d34c5964d395,deepseek|auto|zh-CN
their own applications. See Ghostling for a minimal complete project example or the examples directory for smaller their own applications. See Ghostling for - a minimal I complete project example or the examples directory for smaller,他们自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小他们自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小,0934f1c2766386215d72b09313983754,deepseek|auto|zh-CN
examples of using libghostty in C and Zig. examples of using 1ibghostty in C and Zig,在 C 和 Zig 中使用 libghostty 的示例。在 C 和 Zig 中使用 libghostty 的示例,75d92cc9786ad02075d7d13c3336f806,deepseek|auto|zh-CN
"For more details, see About Ghostty. For more details, see ! About Ghostty",更多详情，请参阅关于 Ghostty。更多详情，请参阅关于 Ghostty,03ffb250a5b1d8838e15264f62161aa2,deepseek|auto|zh-CN
Download Download,下载 下载,c975d6c33d65db9a27cdd2ff0f911c13,deepseek|auto|zh-CN
See the download page on the Ghostty website. See the download page on the Ghostty Website,请参阅 Ghostty 网站上的下载页面。请参阅 Ghostty 网站上的下载页面,61946cb7f526857ee59c392d6a8c99ca,deepseek|auto|zh-CN
Documentation Documentation,文档 文档,a78206c0e0060f78f6f0efcb7123eb55,deepseek|auto|zh-CN
See the documentation on the Ghostty website. See the documentation on the Ghostty website.,请参阅 Ghostty 网站上的文档。请参阅 Ghostty 网站上的文档。,24adbb7048e565ee22f0075c32f7b1c4,deepseek|auto|zh-CN
Contributing and Developing Contributing and Developing,贡献与开发 贡献与开发,5bb63a7d0fa58949c07016ba536d7ace,deepseek|auto|zh-CN
"If you have any ideas, issues, etc. regarding Ghostty, or would like to contribute to Ghostty through pullrequests, If you have any ideas issues etc. regarding Ghostty. ｏr r would Jike to contribute to Ghostty through pull requests.",如果您对 Ghostty 有任何想法、问题等，或者希望通过拉取请求为 Ghostty 做出贡献，如果您对 Ghostty 有任何想法、问题等，或者希望通过拉取请求为 Ghostty 做出贡献，,1a83a5a963b33ba0201fc7a200246a99,deepseek|auto|zh-CN
"please check out our ""Contributing to Ghostty"" document. Those who would like to get involved with Ghostty's please check out our document. Those who would like to get involved with Ghostty's",请查看我们的“贡献给 Ghostty”文档。那些希望参与 Ghostty 的人请查看我们的文档。那些希望参与 Ghostty 的人,2a19cc39c8dd0467139a0c174972d24c,deepseek|auto|zh-CN
"development as well should also read the ""Developing Ghostty"" document for more technical details. development 15 well should also read the ""Developinc Ghostty"" document for more technical details",开发者也应阅读“开发 Ghostty”文档以获取更多技术细节。开发者也应阅读“开发 Ghostty”文档以获取更多技术细节,4ab014167ee2e04d7d561722ba8cdcc9,deepseek|auto|zh-CN
Roadmap Roadmap and Status and Status,路线图 路线图 和状态 和状态,db3082292732671e30a510bac25d3f0f,deepseek|auto|zh-CN
"Dee!
修改
Deel
PyQ
日 吽哩
以防
如果
2026 2021
gho - gho
Dee
模型 莫理
github.com/ghostty-org/ghostty github.com/ghostty-org/ghostty
☆图
司 m
所有书签 - 所有干釜
M README M README 8 Contributing Contributing MIT license MIT license
About · Download · Documentation · Contributing · Developing About Download Documentation Contributing Developing
About About
Ghostty is a terminal emulator that differentiates itself by being fast, feature-rich, Ghostty is a terminal emulator that differentiates itself by being fast, feature-rich, and native. While there are many and native. While there are many
Asoe sin aneu do 'sanea paads uaamaq asoouo o no aot lle Aaun alqe sioeinsa eusat suallanxa excellent terminal I emulators available. , they all force you to choose between speed. features, or native Uls. Ghostty
provides all three. provides all three
1ibghostty s a cross-platform , zero-dependency C and Zig I Tibrary for building terminal emulators or utilizing terminal
functionality (such as style parsing). Anyone can use libghostty to build a terminal emulator or embed a terminal into functionality such as style parsing. Anyone can use 1ibghostty to build a terminal emulator ol embed a terminal into
their own applications. See Ghostling for a minimal complete project example or the examples directory for smaller their own applications. See Ghostling for - a minimal I complete project example or the examples directory for smaller
examples of using libghostty in C and Zig. examples of using 1ibghostty in C and Zig
For more details, see About Ghostty. For more details, see ! About Ghostty
Download Download
See the download page on the Ghostty website. See the download page on the Ghostty Website
Documentation Documentation
See the documentation on the Ghostty website. See the documentation on the Ghostty website.
Contributing and Developing Contributing and Developing
If you have any ideas, issues, etc. regarding Ghostty, or would like to contribute to Ghostty through pullrequests, If you have any ideas issues etc. regarding Ghostty. ｏr r would Jike to contribute to Ghostty through pull requests.
please check out our ""Contributing to Ghostty"" document. Those who would like to get involved with Ghostty's please check out our document. Those who would like to get involved with Ghostty's
development as well should also read the ""Developing Ghostty"" document for more technical details. development 15 well should also read the ""Developinc Ghostty"" document for more technical details
Roadmap Roadmap and Status and Status","迪！
修改
迪尔
PyQ
日 吽哩
以防
如果
2026 2021
gho - gho
迪
模型 莫理
github.com/ghostty-org/ghostty github.com/ghostty-org/ghostty
☆图
司 m
所有书签 - 所有干釜
M README M README 8 贡献 贡献 MIT 许可证 MIT 许可证
关于 · 下载 · 文档 · 贡献 · 开发 关于 下载 文档 贡献 开发
关于 关于
Ghostty 是一个终端模拟器，其特点是快速、功能丰富，Ghostty 是一个终端模拟器，其特点是快速、功能丰富，并且原生。虽然有很多并且原生。虽然有很多
正如你所见，有许多优秀的终端模拟器可用，但它们都迫使你在速度、功能或原生界面之间做出选择。Ghostty
提供了所有三者。提供了所有三者
libghostty 是一个跨平台、零依赖的 C 和 Zig 库，用于构建终端模拟器或利用终端
功能（如样式解析）。任何人都可以使用 libghostty 来构建终端模拟器或将终端嵌入到功能（如样式解析）。任何人都可以使用 libghostty 来构建终端模拟器或将终端嵌入到
他们自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小他们自己的应用程序中。请参阅 Ghostling 获取最小完整项目示例，或参阅 examples 目录获取更小
在 C 和 Zig 中使用 libghostty 的示例。在 C 和 Zig 中使用 libghostty 的示例
更多详情，请参阅关于 Ghostty。更多详情，请参阅关于 Ghostty
下载 下载
请参阅 Ghostty 网站上的下载页面。请参阅 Ghostty 网站上的下载页面
文档 文档
请参阅 Ghostty 网站上的文档。请参阅 Ghostty 网站上的文档。
贡献与开发 贡献与开发
如果您对 Ghostty 有任何想法、问题等，或者希望通过拉取请求为 Ghostty 做出贡献，如果您对 Ghostty 有任何想法、问题等，或者希望通过拉取请求为 Ghostty 做出贡献，
请查看我们的“贡献给 Ghostty”文档。那些希望参与 Ghostty 的人请查看我们的文档。那些希望参与 Ghostty 的人
开发者也应阅读“开发 Ghostty”文档以获取更多技术细节。开发者也应阅读“开发 Ghostty”文档以获取更多技术细节
路线图 路线图 和状态 和状态",492f1a3c4efe05d18a50128c24f7a3b6,deepseek|auto|zh-CN
